# QIGOA reality-check | script=run_ceiling.py | experiment=ceiling | data_source=brats | commit=1461520d7785c65a06704e47ba229ddde0b2d9ff | generated=2026-07-17T18:08:18
# Provenance: numbers trace to this script + configs/*.yaml + the commit above (CLAUDE.md §5.3). Do not edit by hand.
# method_class: C = uses test-time ground truth (oracle = an UNREACHABLE upper bound, NOT a method); B = learned, out-of-fold only; A = unsupervised per-image.
patient_id,target,include_zero_bg,method,method_class,fold,params,dice,hd95,nsd,nsd_tau1,nsd_tau3,nsd_tau5,n_components,empty_mask,mask_hash,data_source,placeholder
BraTS20_Training_213,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.4591679506933744,42.482347337430845,0.41774891774891776,0.19047619047619047,0.6060606060606061,0.696969696969697,9,0,f03a0890952bf26f46ad84fb26ad65fb6f5f286d0acfe30cf8731db8369f6388,brats,0
BraTS20_Training_237,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.536007292616226,74.01891583529762,0.45166959578207383,0.351493848857645,0.492091388400703,0.5272407732864675,52,0,2afcc7382af7edc513ba6082225cf6010f842e78a580e6f7bb88378ed080edb6,brats,0
BraTS20_Training_251,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.7647547797173733,84.2757322583787,0.6741573033707865,0.6134831460674157,0.7078651685393258,0.7213483146067415,43,0,9d5bb860c6fb34f533fc8aa27202ec3fddc87c3dd81d1e1244a51a626c20ee22,brats,0
BraTS20_Training_259,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.7477638640429338,82.95446725010436,0.6531531531531531,0.6036036036036037,0.668918918918919,0.6869369369369369,33,0,58f4183f7831ab3397ff6f603ddd4c7ed7253643a4ae8a2aff78704704aa9b05,brats,0
BraTS20_Training_262,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,127,0,fe4b7b9532ce83f2ac6f307dc410d321fc8b85acb26ccb2b491af48a5f4ad565,brats,0
BraTS20_Training_269,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,44,0,8c8ee622ba4fada58695904a5da01d6a7582664c88cbe920431abc22c74319d9,brats,0
BraTS20_Training_270,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.539138490041686,13.024963126763444,0.33843537414965985,0.12074829931972789,0.5289115646258503,0.6938775510204082,11,0,b52aab1f87abc0171597e22778cfb2d00c6571a0d5ff7211410a155f679b35d9,brats,0
BraTS20_Training_273,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0943952802359882,83.28551683405989,0.08768656716417911,0.08768656716417911,0.08768656716417911,0.0914179104477612,103,0,7c28569c6f3b82c9fbbe28939e78d5b3ac294345af2eca98d464bb69fdf255ed,brats,0
BraTS20_Training_285,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.15782983970406905,88.2286884470521,0.12335526315789473,0.04276315789473684,0.16611842105263158,0.1875,126,0,c41004c80374b447901f989a3905ea83a7e897d7397e2be2d610efaf7b8ebdbd,brats,0
BraTS20_Training_286,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,151,0,1d865aacb0622fff58562a1de6aecc3680971dadea1963f79b9ca7939416f62b,brats,0
BraTS20_Training_289,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,122,0,d1d420b006ff3ec002effe4a2c681e07aab9cc39c934fe94eadf2c9130c71a1e,brats,0
BraTS20_Training_294,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,107,0,ea9041521baa6302a671cc374b7707b2511551644feb0b9607169bce6025dcca,brats,0
BraTS20_Training_301,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,150,0,9cdf42e57ef5d0238f8fc4ee1dfeb8e624065d1c90bda2162e1671954c7623b7,brats,0
BraTS20_Training_310,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,29,0,1f7b872b63d2343a08173901f86e1856236c7f96ad29519f1b5908e025598be8,brats,0
BraTS20_Training_313,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,28,0,19a29835124f027613bcd12edd8f87397b4e3318b3625f42c1b15a09d8642600,brats,0
BraTS20_Training_318,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,122.52426922569197,0.0,0.0,0.0,0.0,122,0,3eb81185a0594d963f5287988dd6d1d9bfb0e5472a83e3003ae1b24ce8d7c73f,brats,0
BraTS20_Training_325,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,8,0,b9d4f2cb31d17b43da3ac62b44464a6df8a3b60891692c86e7f5d94a58b1f1d5,brats,0
BraTS20_Training_328,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,37,0,eaa8fd26cbefb45271c29a329e1c98385e34f665c43d3c5cb29d65455da90f41,brats,0
BraTS20_Training_329,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,64,0,845b0ced837a5f86d40b20b6cac91a9827bb35cc5e54b81a6d65ee6cf23d5016,brats,0
BraTS20_Training_330,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,50,0,e63365d934533ba70d943cd3af141afa1b5fb03c8485a2ffae2652cabfcf1d44,brats,0
BraTS20_Training_346,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.7120651369356032,28.980822387763308,0.8271092669432918,0.73582295988935,0.8769017980636238,0.8962655601659751,19,0,69be8849720ae0127ba42abd25173018dd2d23cec5419e1315b98b2cc706076a,brats,0
BraTS20_Training_349,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.6470254957507082,25.84917385028774,0.7526236881559221,0.6146926536731634,0.800599700149925,0.8140929535232384,13,0,5b491288946e66af72cd357900583570a8ad940cc64f581701ffc2a91e8e22b8,brats,0
BraTS20_Training_354,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.4235403151065802,52.287579314877526,0.37640449438202245,0.20365168539325842,0.4648876404494382,0.5603932584269663,30,0,d05603c1a5feb6cb8690d16116c91e39ee1163a77bf85f10dd489370cebde2ab,brats,0
BraTS20_Training_359,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.523248605083695,46.87349753285845,0.5226277372262774,0.4233576642335766,0.6145985401459854,0.7153284671532847,36,0,8a0ba3193642924a5ec70b72850e88f6c74d7bf8fd73af777636ba62736343b8,brats,0
BraTS20_Training_365,et_t1ce,true,P5-percentile@n10,B: learned (out-of-fold only),4,q=99.0960,0.6423017107309487,48.08326112068523,0.7832699619771863,0.7008871989860583,0.8086185044359949,0.8238276299112801,49,0,17de3246b09f1f057ab401692d6e81a88fbfabf65b94d3721d3bf75165112b1c,brats,0
BraTS20_Training_005,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6459893048128342,108.10823452965423,0.6526315789473685,0.6390977443609023,0.6616541353383458,0.6691729323308271,75,0,03b78538df69bfcfdd6a0b82fd28f443ccdb857f0bb8f28a9ee373264660fb01,brats,0
BraTS20_Training_019,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.3309053069719043,86.75713116878558,0.4542635658914729,0.3984496124031008,0.48992248062015503,0.5503875968992248,56,0,846a4ae1be0428840c87cbeb2c8b1ce1d8ecd15fb37c601d9de362edbfee6b55,brats,0
BraTS20_Training_021,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.533498759305211,59.749301670528894,0.47674418604651164,0.45542635658914726,0.4903100775193798,0.5,76,0,b2bdef5c2a1b35d85c0d17084f2d76879077f4890b86f78bfc2ca23d0b96421d,brats,0
BraTS20_Training_022,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5854545454545454,63.65331799215113,0.6023102310231023,0.5346534653465347,0.6501650165016502,0.698019801980198,39,0,99c4c87ecf1ae9a6c8ab71c511e42dd099c107ab4a782a1597d923c4cd4aa8ee,brats,0
BraTS20_Training_024,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6264462809917355,103.4543763654904,0.6319702602230484,0.48141263940520446,0.671003717472119,0.7063197026022305,43,0,42bdc14714f21fa1010e5546c76db3755ff8a1e93cc42053826a4477fb09d520,brats,0
BraTS20_Training_025,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6550048590864918,52.54030525592101,0.6233766233766234,0.5892857142857143,0.6363636363636364,0.6461038961038961,53,0,b37fd70507ef6d2965212fe7995d40da425ef6b60bd68e17ca14ccbe18cda893,brats,0
BraTS20_Training_031,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.39375,81.2289552136432,0.48554913294797686,0.430635838150289,0.5028901734104047,0.5101156069364162,92,0,cdf9f580d4aacc919c424c81a71282efa291ee65be30eaaa9f850c36352c0bc1,brats,0
BraTS20_Training_035,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4002859185132237,68.3922325723437,0.5325714285714286,0.3977142857142857,0.6308571428571429,0.6822857142857143,77,0,def87e3451e1aec770f37d85b692d2d481b1514353573059b1d8bc6b16c262e8,brats,0
BraTS20_Training_041,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4703595724003887,99.46745393430527,0.4895833333333333,0.43601190476190477,0.5044642857142857,0.5565476190476191,59,0,33d328b36a25d793c64ac43fb911f8b6dfe3e9344971067e62e52d8e23ddb80f,brats,0
BraTS20_Training_042,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6181172291296625,60.68875863533532,0.7407407407407407,0.6518518518518519,0.7644444444444445,0.7733333333333333,32,0,48328fbc90769d37d198f4e32a4e4fd1b31791452f66e643445e4a330e93d5e6,brats,0
BraTS20_Training_043,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,77.33680822508695,0.018315018315018316,0.003663003663003663,0.04212454212454213,0.07692307692307693,71,0,01ea4d17b22828f47bdaaaad5cbac97b93825a098b39a94366e2eb006dc41964,brats,0
BraTS20_Training_048,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.044382801664355064,92.75500580020574,0.1330998248686515,0.07180385288966724,0.17688266199649738,0.2171628721541156,84,0,faba6ecfd11dc645aed5bf25a3b9ab915edabbdfc46fad50e6c5b99f0ca7c176,brats,0
BraTS20_Training_050,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4061738424045491,73.49385142133674,0.545045045045045,0.45495495495495497,0.6103603603603603,0.6677927927927928,61,0,77a23cb9c7747c9e3426b7c23334fe1c5926af2f90660d63adfdf9a87f7baed5,brats,0
BraTS20_Training_053,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5211995863495347,108.54135215053995,0.5170278637770898,0.45975232198142413,0.5402476780185759,0.5619195046439629,66,0,b3edb3afe52afca7450351bae816e3d0d9ac32a5b6d9e4578c02cecd67c4cba1,brats,0
BraTS20_Training_057,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.542766631467793,60.233659437105324,0.4753199268738574,0.43144424131627057,0.5118829981718465,0.5429616087751371,63,0,1511d83686f3d65867931c441ff97adf658782fe22b624501b9915e562403c97,brats,0
BraTS20_Training_069,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5909451945988881,75.0066663703967,0.7555555555555555,0.7017543859649122,0.7976608187134503,0.8152046783625732,44,0,3e40654beaf676ac4cc734782ad751c029897d140e96d0aea089f081b09a0518,brats,0
BraTS20_Training_072,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.3942652329749104,75.16982432248301,0.5430303030303031,0.36484848484848487,0.6787878787878788,0.7745454545454545,50,0,76d01a494e529e8be1a76bbb95c2344c674d5e26c15b73482b46b938ed587eea,brats,0
BraTS20_Training_076,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5405982905982906,82.29837332777475,0.5928792569659442,0.5402476780185759,0.6160990712074303,0.6331269349845201,78,0,b9390a4c5211971373bd48d1b10e4846f4a7ebb6bb6e8fa61bbda0daaf415b55,brats,0
BraTS20_Training_079,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.3168604651162791,65.52592615529642,0.21458333333333332,0.17708333333333334,0.2375,0.2791666666666667,123,0,6c2ffc749f00a619ab3dc80647a245521464aff0a381f6efa8efa6bb5eb635a3,brats,0
BraTS20_Training_080,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5995850622406639,56.419875656275636,0.5833333333333334,0.5572916666666666,0.5902777777777778,0.6024305555555556,53,0,782da05b1f63bbd8d263c1045b3a1662fff9375b7b47c4e0f2505a9927767016,brats,0
BraTS20_Training_084,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5918057663125948,63.693010957897194,0.7696969696969697,0.6715151515151515,0.8084848484848485,0.8266666666666667,54,0,22509b83f462304a294646216f29663a2401dcaac440b2f52b8bbbb299f6c69a,brats,0
BraTS20_Training_090,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5756972111553785,56.66208694003324,0.591869918699187,0.5528455284552846,0.6130081300813008,0.6341463414634146,47,0,83fa77743bc5c91641453a8db36cc4f74fa5c90c32d9a86ac02df8de5dad4849,brats,0
BraTS20_Training_095,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6167471819645732,59.223275112328125,0.531502423263328,0.4701130856219709,0.5896607431340872,0.6478190630048465,62,0,e2f0c4c7ae30579da3966f8ddb5892c6d9f601f91d4cba885a0d35310214cacc,brats,0
BraTS20_Training_097,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5278298936835523,27.184498132945055,0.7791619479048698,0.609286523216308,0.8505096262740657,0.8890147225368064,44,0,cb1901c25fefd26facd59d5e2c792efcf3d2eafcf5c256df3e52f8e3a3ffc605,brats,0
BraTS20_Training_101,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4925925925925926,64.47169779833409,0.5966767371601208,0.5060422960725075,0.6268882175226587,0.6359516616314199,56,0,93700c9ddb0542066f6aec1ee9361107071c89b4d5eabd11b1ae8315600bd409,brats,0
BraTS20_Training_103,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4431960049937578,55.16678732608671,0.5665024630541872,0.4002463054187192,0.6908866995073891,0.7586206896551724,57,0,2ed28bdf8855126f6ccacac85f4c7788872b75250af675f870e4be898f4fdca0,brats,0
BraTS20_Training_104,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.48450704225352115,55.168024314719624,0.6610169491525424,0.4101694915254237,0.7966101694915254,0.864406779661017,43,0,f04b84233b09d12d627b8ab96b2b2128c6fafe0e5a6a823e19f86b523e16642d,brats,0
BraTS20_Training_107,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6001994017946162,86.16068540579298,0.48046875,0.435546875,0.505859375,0.513671875,39,0,578880627c6ac7b0aed0b2f0a3de2586def718072db15ab62a05bee4c7f06c78,brats,0
BraTS20_Training_110,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.11003236245954692,73.59786825363066,0.06809338521400778,0.06809338521400778,0.06809338521400778,0.06809338521400778,83,0,cd35804b5dbf6820d38c844c2974538f0b04bc4d3810e781f39ad620ba1882ff,brats,0
BraTS20_Training_118,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.022727272727272728,107.45228537460272,0.026362038664323375,0.026362038664323375,0.026362038664323375,0.026362038664323375,127,0,eaaf65257553ac9c1b8d83d13fe3b0f14dd64dbf73ccb915c231a8d6fac0d598,brats,0
BraTS20_Training_121,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7376760563380281,113.56341820705588,0.7564575645756457,0.7158671586715867,0.7601476014760148,0.7601476014760148,35,0,a1e104af92744b9826b39fa9a4606012e1d4981c11d22cd06f9732aca9146b12,brats,0
BraTS20_Training_122,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.45743329097839897,90.12965668187564,0.3769633507853403,0.3769633507853403,0.3769633507853403,0.38045375218150085,65,0,394000722ad8a80d4d7fcca3d74c845c0bdc22b842044e1a9fe608aad82202e9,brats,0
BraTS20_Training_132,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.8849104859335039,26.35490616261391,0.8746736292428199,0.8302872062663186,0.8851174934725848,0.8955613577023499,19,0,a8cb82c86ba712d4045048edeff0cb45164bfc21769af80b6e9ae296e3ddcbbf,brats,0
BraTS20_Training_145,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4757785467128028,75.280807365819,0.5687583444592791,0.465954606141522,0.5927903871829105,0.6154873164218959,59,0,7490c294899206389a3b26f3d95a4b1dd22da363c02fa6dafc9d4ba73ea55b80,brats,0
BraTS20_Training_157,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5888945491594498,18.486411465654584,0.45393258426966293,0.19775280898876405,0.6426966292134831,0.8202247191011236,2,0,1538cc0986bc13090cfda2c3bd010068753ae8b5ae7f0648961d1f3f05da4ecf,brats,0
BraTS20_Training_158,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.05588235294117647,120.79645653907433,0.12836438923395446,0.09730848861283643,0.15113871635610765,0.18012422360248448,82,0,efdd3320c2960a2edd6174aa7ccc9f13d4e7d55b79c51a32dd4e470aaae039f5,brats,0
BraTS20_Training_161,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6744604316546763,51.481778684955835,0.7237410071942446,0.6892086330935252,0.7338129496402878,0.7438848920863309,77,0,b0324fde3b83069b8c1c156d976be5e4fe440ee92e91b34090cd539e5bf7706b,brats,0
BraTS20_Training_162,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7207207207207207,5.923928352680377,0.7066666666666667,0.3844444444444444,0.8111111111111111,0.9177777777777778,11,0,0d58f7e22b29a09b22e65135d354b14d02d434bb013ef2b25411ae6b43d47bf1,brats,0
BraTS20_Training_163,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6508120649651972,5.385164807134504,0.6832579185520362,0.48114630467571645,0.8657616892911011,0.9396681749622926,15,0,faeb6d8efd1cbd307663c4e4a9d006ea569fe01ec83967c5bdf503a74611e15c,brats,0
BraTS20_Training_166,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5987460815047022,6.082762530298219,0.5675182481751825,0.3613138686131387,0.7171532846715328,0.8941605839416058,12,0,24a045155c52ff5bc9b26093e9cb12357854e974383a78810fb3956a7a75ba16,brats,0
BraTS20_Training_167,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7128712871287128,40.311288741492746,0.6820702402957486,0.6192236598890942,0.7097966728280961,0.7190388170055453,56,0,60d39468f47841e6e467b75f670c2a4608a2351082026ce342a6fa973faaf6b1,brats,0
BraTS20_Training_171,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.3197969543147208,58.97318319644866,0.40034364261168387,0.3402061855670103,0.44673539518900346,0.45532646048109965,89,0,d1e154f229ac8b9fb459adb6d605701f5c3753d021acd88914c9e8c73d84a38b,brats,0
BraTS20_Training_173,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7295719844357976,73.57201052340879,0.7057949479940565,0.6998514115898959,0.7132243684992571,0.7176820208023774,55,0,dc2404f14f2d4c5bac582f50fdbbacb1088b5438a7a1a853dc80c29147da4bf4,brats,0
BraTS20_Training_183,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.6190769230769231,84.49138777598094,0.5634408602150538,0.3161290322580645,0.6838709677419355,0.7741935483870968,13,0,19df8cadd14d01b2762c39704f19950c260763903a4c24db784d8fbb5803bab3,brats,0
BraTS20_Training_184,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7916355489171023,48.94434904044142,0.8347529812606473,0.7529812606473595,0.899488926746167,0.9233390119250426,20,0,a75f85405225e08cffdbab67ad8fd576b25774971b80ae2c1e86d182739237af,brats,0
BraTS20_Training_195,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5862335653518949,60.329003061145535,0.6144578313253012,0.45933734939759036,0.6596385542168675,0.6927710843373494,89,0,dcd17ce1699b99590fcccf671ed57795608da86fcaee5e84ff76f3fa738b82c9,brats,0
BraTS20_Training_199,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.5980105324751317,80.86248345146542,0.6342281879194631,0.412751677852349,0.7265100671140939,0.8456375838926175,24,0,6902bd0e61c52e652046c744f0f42cb7f3178137bb394ded95f898aef754aa55,brats,0
BraTS20_Training_209,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.8302919708029197,55.232018407639586,0.8492706645056726,0.8249594813614263,0.8589951377633711,0.8589951377633711,27,0,4240fa6e20a4df22d7d8e4af04bbabb91f2eae5342e71019aeceff4de33def5f,brats,0
BraTS20_Training_213,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.4591679506933744,42.482347337430845,0.41774891774891776,0.19047619047619047,0.6060606060606061,0.696969696969697,9,0,f03a0890952bf26f46ad84fb26ad65fb6f5f286d0acfe30cf8731db8369f6388,brats,0
BraTS20_Training_237,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.536007292616226,74.01891583529762,0.45166959578207383,0.351493848857645,0.492091388400703,0.5272407732864675,52,0,2afcc7382af7edc513ba6082225cf6010f842e78a580e6f7bb88378ed080edb6,brats,0
BraTS20_Training_251,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7647547797173733,84.2757322583787,0.6741573033707865,0.6134831460674157,0.7078651685393258,0.7213483146067415,43,0,9d5bb860c6fb34f533fc8aa27202ec3fddc87c3dd81d1e1244a51a626c20ee22,brats,0
BraTS20_Training_259,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.7477638640429338,82.95446725010436,0.6531531531531531,0.6036036036036037,0.668918918918919,0.6869369369369369,33,0,58f4183f7831ab3397ff6f603ddd4c7ed7253643a4ae8a2aff78704704aa9b05,brats,0
BraTS20_Training_262,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,127,0,fe4b7b9532ce83f2ac6f307dc410d321fc8b85acb26ccb2b491af48a5f4ad565,brats,0
BraTS20_Training_269,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,44,0,8c8ee622ba4fada58695904a5da01d6a7582664c88cbe920431abc22c74319d9,brats,0
BraTS20_Training_270,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.539138490041686,13.024963126763444,0.33843537414965985,0.12074829931972789,0.5289115646258503,0.6938775510204082,11,0,b52aab1f87abc0171597e22778cfb2d00c6571a0d5ff7211410a155f679b35d9,brats,0
BraTS20_Training_273,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0943952802359882,83.28551683405989,0.08768656716417911,0.08768656716417911,0.08768656716417911,0.0914179104477612,103,0,7c28569c6f3b82c9fbbe28939e78d5b3ac294345af2eca98d464bb69fdf255ed,brats,0
BraTS20_Training_285,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.15782983970406905,88.2286884470521,0.12335526315789473,0.04276315789473684,0.16611842105263158,0.1875,126,0,c41004c80374b447901f989a3905ea83a7e897d7397e2be2d610efaf7b8ebdbd,brats,0
BraTS20_Training_286,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,151,0,1d865aacb0622fff58562a1de6aecc3680971dadea1963f79b9ca7939416f62b,brats,0
BraTS20_Training_289,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,122,0,d1d420b006ff3ec002effe4a2c681e07aab9cc39c934fe94eadf2c9130c71a1e,brats,0
BraTS20_Training_294,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,107,0,ea9041521baa6302a671cc374b7707b2511551644feb0b9607169bce6025dcca,brats,0
BraTS20_Training_301,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,150,0,9cdf42e57ef5d0238f8fc4ee1dfeb8e624065d1c90bda2162e1671954c7623b7,brats,0
BraTS20_Training_310,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,29,0,1f7b872b63d2343a08173901f86e1856236c7f96ad29519f1b5908e025598be8,brats,0
BraTS20_Training_313,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,28,0,19a29835124f027613bcd12edd8f87397b4e3318b3625f42c1b15a09d8642600,brats,0
BraTS20_Training_318,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,122.52426922569197,0.0,0.0,0.0,0.0,122,0,3eb81185a0594d963f5287988dd6d1d9bfb0e5472a83e3003ae1b24ce8d7c73f,brats,0
BraTS20_Training_325,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,8,0,b9d4f2cb31d17b43da3ac62b44464a6df8a3b60891692c86e7f5d94a58b1f1d5,brats,0
BraTS20_Training_328,et_t1ce,true,P5-percentile@n20,B: learned (out-of-fold only),4,q=99.0960,0.0,339.4112549695428,0.0,0.0,0.0,0.0,37,0,eaa8fd26cbefb45271c29a329e1c98385e34f665c43d3c5cb29d65455da90f41,brats,0
